Fecha de operación; Precio ;;
10/6/2025; $ 235.500,00 ;;
11/6/2025; $ 232.250,00 ;;
12/6/2025; $ 232.850,00 ;;
13/6/2025; $ 232.500,00 ;;
17/6/2025; $ 230.200,00 ;;
18/6/2025; $ 226.700,00 ;;
19/6/2025; $ 230.600,00 ;;
23/6/2025; $ 232.400,00 ;;
24/6/2025; $ 233.100,00 ;;
25/6/2025; $ 236.500,00 ;;
26/6/2025; $ 236.100,00 ;;
27/6/2025; $ 236.000,00 ;;
30/6/2025; $ 238.600,00 ;;
1/7/2025; $ 240.000,00 ;;
2/7/2025; $ 241.500,00 ;;
3/7/2025; $ 241.950,00 ;;
4/7/2025; $ 243.700,00 ;;
7/7/2025; $ 244.700,00 ;;
8/7/2025; $ 243.000,00 ;;
10/7/2025; $ 243.000,00 ;;
11/7/2025; $ 245.000,00 ;;
14/7/2025; $ 250.000,00 ;;
15/7/2025; $ 246.400,00 ;;
16/7/2025; $ 249.700,00 ;;
17/7/2025; $ 251.500,00 ;;
18/7/2025; $ 255.200,00 ;;
21/7/2025; $ 253.200,00 ;;
22/7/2025; $ 253.500,00 ;;
23/7/2025; $ 252.500,00 ;;
24/7/2025; $ 256.000,00 ;;
25/7/2025; $ 256.000,00 ;;
28/7/2025; $ 260.000,00 ;;
29/7/2025; $ 259.000,00 ;;
30/7/2025; $ 263.800,00 ;;
31/7/2025; $ 275.500,00 ;;
1/8/2025; $ 273.800,00 ;;
4/8/2025; $ 273.000,00 ;;
5/8/2025; $ 268.800,00 ;;
6/8/2025; $ 268.000,00 ;;
7/8/2025; $ 266.800,00 ;;
8/8/2025; $ 269.985,00 ;;
11/8/2025; $ 266.540,00 ;;
12/8/2025; $ 265.000,00 ;;
13/8/2025; $ 264.700,00 ;;
14/8/2025; $ 262.000,00 ;;
18/8/2025; $ 260.650,00 ;;
19/8/2025; $ 260.550,00 ;;
20/8/2025; $ 262.270,00 ;;
21/8/2025; $ 265.120,00 ;;
22/8/2025; $ 266.200,00 ;;
25/8/2025; $ 274.000,00 ;;
26/8/2025; $ 272.200,00 ;;
27/8/2025; $ 270.000,00 ;;
28/8/2025; $ 265.500,00 ;;
29/8/2025; $ 266.600,00 ;;
1/9/2025; $ 273.000,00 ;;
